time,speed,devbattery,carbattery,ignstatus,latitude,longitude
2025-10-28 17:20:21,0,3.51,0.05,0,18.697033,73.035969
2025-10-28 17:20:51,0,3.51,0.05,0,18.697031,73.035969
2025-10-28 17:21:21,0,3.52,0.07,0,18.697028,73.035971
2025-10-28 17:21:51,0,3.51,0.02,0,18.697032,73.035971
2025-10-28 17:22:21,0,3.51,0.05,0,18.697035,73.03597
2025-10-28 17:22:51,2.6,3.51,0.05,0,18.696999,73.036104
2025-10-28 17:23:21,0,3.51,0.02,0,18.696985,73.036141
2025-10-28 17:23:51,2.95,3.51,0.02,0,18.696981,73.036174
2025-10-28 17:24:21,2.02,3.51,0.05,0,18.696969,73.036253
2025-10-28 17:24:51,0,3.51,0.05,0,18.696925,73.03641
2025-10-28 17:25:21,0,3.51,0.05,0,18.696924,73.03641
2025-10-28 17:25:51,0,3.51,0.02,0,18.696926,73.03641
2025-10-28 17:26:21,0,3.51,0.05,0,18.696927,73.036408
2025-10-28 17:26:51,0,3.51,0.05,0,18.696925,73.03641
2025-10-28 17:27:21,6.83,3.51,0.05,0,18.69691,73.036604
2025-10-28 17:27:51,14.53,3.51,0.02,0,18.696825,73.037526
2025-10-28 17:28:21,10.91,3.51,0.02,0,18.696611,73.038798
2025-10-28 17:28:51,0,3.5,0.05,0,18.696588,73.038938
2025-10-28 17:29:21,0,3.51,0.07,0,18.696599,73.038934
2025-10-28 17:29:51,0,3.5,0.02,0,18.696601,73.038946
2025-10-28 17:30:21,0,3.51,0.05,0,18.696595,73.038946
2025-10-28 17:30:51,0,3.51,0.05,0,18.696669,73.039137
2025-10-28 17:31:21,0,3.51,0.07,0,18.696704,73.039254
2025-10-28 17:31:51,0,3.5,0.05,0,18.696706,73.039258
2025-10-28 17:32:21,2.64,3.51,0.02,0,18.696696,73.039325
2025-10-28 17:32:51,0.54,3.5,0.02,0,18.696693,73.039405
2025-10-28 17:33:21,0,3.51,0.05,0,18.69669,73.039406
2025-10-28 17:33:51,0,3.5,0.05,0,18.696688,73.039407
2025-10-28 17:34:21,0,3.5,0.05,0,18.696691,73.039409
2025-10-28 17:34:51,0,3.5,0.05,0,18.696689,73.039409
2025-10-28 17:35:21,0,3.5,0.05,0,18.696688,73.039409
2025-10-28 17:35:51,0,3.5,0.05,0,18.696686,73.039412
2025-10-28 17:36:21,0,3.5,0.05,0,18.696687,73.039412
2025-10-28 17:36:51,0,3.5,0.05,0,18.696689,73.039411
2025-10-28 17:37:21,0,3.5,0.02,0,18.696688,73.039406
2025-10-28 17:37:51,0,3.5,0.05,0,18.696687,73.039405
2025-10-28 17:38:21,0,3.5,0.02,0,18.696686,73.03941
2025-10-28 17:38:51,0,3.5,0.05,0,18.696687,73.039404
2025-10-28 17:39:21,0,3.5,0.05,0,18.696688,73.039406
2025-10-28 17:39:51,0,3.5,0.02,0,18.69669,73.039406
2025-10-28 17:40:09,0,3.5,0.05,0,18.69669,73.039406
2025-10-28 17:40:51,0,3.5,0.05,0,18.696687,73.039405
2025-10-28 17:41:21,0,3.5,0.07,0,18.696686,73.039407
2025-10-28 17:42:21,0,3.5,0.05,0,18.696689,73.039411
2025-10-28 17:43:21,0,3.5,0.05,0,18.696669,73.03942
2025-10-28 17:44:09,0,3.5,0.07,0,18.696669,73.03942
2025-10-28 17:46:04,0,3.51,0.02,0,18.696669,73.03942
2025-10-28 17:46:04,0,3.51,0.02,0,18.696623,73.039463
